"__uniqueid__"	"_match_text_"	"_path_"	"_concept_"	"keywords"	"concept_type"	"Fact_ID"	"fact_argument_acq"	"fact_argument_country"	"fact_argument_inc"	"fact_argument_kyc"	"fact_argument_ra"	"fact_argument_st"	"Obs_ID"	"total_sentences"	"fileName"	"_sentence_id_"	"_start_"	"_end_"
"       16902"	"While Accent’s initial profile suggested potential misuse of offshore linkages and 
concentrated ownership, the subsequent investigation and remediation established a 
more transparent narrative: a centralized IP and treasury entity operating a 
tax-efficient but disclosed and governed group structure."	"nlpNounGroup"	"nlpNounGroup"	"treasury entity | transparent narrative | subsequent investigation | offshore linkages | potential misuse | initial profile | Accent’s"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000169"	"         179"	"Accent Holdings LLC.pdf"	"          11"	"       14789"	"       15093"
"       17602"	"Transaction Velocity and Financial Profile
	Investigation and Engagement with the Client
	KYC Refresh and Documentation
	Interviews and Clarifications
	Remediation Actions
	1."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000176"	"         179"	"Accent Holdings LLC.pdf"	"           4"	"       15815"	"       15989"
"       19903"	"Residual risk appropriately reflects ongoing Cayman exposure balanced against 
verified economic substance."	"nlpNounGroup"	"nlpNounGroup"	"economic substance | Cayman exposure | Residual risk"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000199"	"         201"	"RLK Systems Inc.pdf"	"           3"	"       10007"	"       10113"
"       19903"	"Residual risk appropriately reflects ongoing Cayman exposure balanced against 
verified economic substance."	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000199"	"         201"	"RLK Systems Inc.pdf"	"           3"	"       10007"	"       10113"
"         203"	"Prepared by: David Patel, Senior Risk Analyst 
Date: March 27, 2026 
Client: Global Systems Inc (CompanyID: C00318) 
Portfolio Segment: Legacy Relationship (LEGACY System)"	"nlpNounGroup"	"nlpNounGroup"	"Senior Risk Analyst"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000002"	"         201"	"RLK Systems Inc.pdf"	"         200"	"          77"	"         247"
"         203"	"Prepared by: David Patel, Senior Risk Analyst 
Date: March 27, 2026 
Client: Global Systems Inc (CompanyID: C00318) 
Portfolio Segment: Legacy Relationship (LEGACY System)"	"nlpPerson"	"nlpPerson"	"David Patel"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000002"	"         201"	"RLK Systems Inc.pdf"	"         200"	"          77"	"         247"
"         203"	"Prepared by: David Patel, Senior Risk Analyst 
Date: March 27, 2026 
Client: Global Systems Inc (CompanyID: C00318) 
Portfolio Segment: Legacy Relationship (LEGACY System)"	"nlpOrganization"	"nlpOrganization"	"Global Systems Inc | Global Systems"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000002"	"         201"	"RLK Systems Inc.pdf"	"         200"	"          77"	"         247"
"         203"	"Prepared by: David Patel, Senior Risk Analyst 
Date: March 27, 2026 
Client: Global Systems Inc (CompanyID: C00318) 
Portfolio Segment: Legacy Relationship (LEGACY System)"	"nlpDate"	"nlpDate"	"March 27 | March | March 27, 2026"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000002"	"         201"	"RLK Systems Inc.pdf"	"         200"	"          77"	"         247"
"         502"	"Accent Holdings LLC, a US-incorporated retail-sector entity, was escalated as part of 
the 2025 Legacy Distribution Portfolio Review."	"nlpNounGroup"	"nlpNounGroup"	"US-incorporated retail-sector entity | retail-sector entity"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000005"	"         179"	"Accent Holdings LLC.pdf"	"         175"	"         290"	"         422"
"         502"	"Accent Holdings LLC, a US-incorporated retail-sector entity, was escalated as part of 
the 2025 Legacy Distribution Portfolio Review."	"nlpOrganization"	"nlpOrganization"	"Accent Holdings LLC | Accent Holdings"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000005"	"         179"	"Accent Holdings LLC.pdf"	"         175"	"         290"	"         422"
"         801"	"Trigger Event: 
 
 During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 
acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated 
risk profile."	"acquisition_references"	"acquisition_references"	"acquisition"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000008"	"          78"	"Nevis Energy Partners LLC.pdf"	"          71"	"        1197"	"        1430"
"         801"	"Trigger Event: 
 
 During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 
acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated 
risk profile."	"Extract_acquisition_references"	"Extract_acquisition_references"	"acquisition"	"Fact"	"           1"	"acquisition"	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000008"	"          78"	"Nevis Energy Partners LLC.pdf"	"          71"	"        1197"	"        1430"
"         801"	"Trigger Event: 
 
 During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 
acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated 
risk profile."	"Extract_incorporation_references"	"Extract_incorporation_references"	"acquisition"	"Fact"	"           2"	""	""	"acquisition"	""	""	""	"NevisEnergyPartnersLLC.p_000000000000008"	"          78"	"Nevis Energy Partners LLC.pdf"	"          71"	"        1197"	"        1430"
"         801"	"Trigger Event: 
 
 During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 
acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated 
risk profile."	"Trigger"	"Trigger"	"Trigger"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000008"	"          78"	"Nevis Energy Partners LLC.pdf"	"          71"	"        1197"	"        1430"
"         801"	"Trigger Event: 
 
 During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 
acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated 
risk profile."	"nlpNounGroup"	"nlpNounGroup"	"Relationship portfolio | Legacy Relationship portfolio | risk profile | lending book | mandatory annual"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000008"	"          78"	"Nevis Energy Partners LLC.pdf"	"          71"	"        1197"	"        1430"
"         801"	"Trigger Event: 
 
 During the mandatory annual refresh of our Legacy Relationship portfolio—stemming from the 2019 
acquisition of Heritage Bank's commercial lending book—NevisEnergy LLC surfaced with a deteriorated 
risk profile."	"nlpOrganization"	"nlpOrganization"	"Heritage Bank"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000008"	"          78"	"Nevis Energy Partners LLC.pdf"	"          71"	"        1197"	"        1430"
"        1501"	"Our tenure risk model penalizes entities where present 
management tenure is <5 years post-major ownership change, particularly in Legacyrelationships where 
historical KYC is stale."	"nlpNounGroup"	"nlpNounGroup"	"ownership change | management tenure | 5 years post-major ownership | risk model | tenure risk | tenure risk model"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000015"	"          78"	"Nevis Energy Partners LLC.pdf"	"          64"	"        2187"	"        2368"
"        1501"	"Our tenure risk model penalizes entities where present 
management tenure is <5 years post-major ownership change, particularly in Legacyrelationships where 
historical KYC is stale."	"nlpMeasure"	"nlpMeasure"	"5 years"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000015"	"          78"	"Nevis Energy Partners LLC.pdf"	"          64"	"        2187"	"        2368"
"        1602"	"However, 
transaction flows, ownership structure, and geographic profile are atypical for a 
straightforward domestic retail operator and were the basis for enhanced scrutiny."	"nlpNounGroup"	"nlpNounGroup"	"transaction flows | enhanced scrutiny | retail operator | geographic profile | ownership structure"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000016"	"         179"	"Accent Holdings LLC.pdf"	"         164"	"        2081"	"        2255"
"        1703"	"• CompanyID: C00318 
• Business Name: Global Systems Inc (dba RLK Systems) 
• Business Address: 148 Harbour Rd, Singapore, Singapore 
• CEO Name: John Davis 
• CEO Address: 1533 Pine St, Denver, IL 
• TIN: 16-8666422 
• Business Established: 1985 (41 years)"	"nlpMeasure"	"nlpMeasure"	"41 years"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000017"	"         201"	"RLK Systems Inc.pdf"	"         185"	"        1324"	"        1594"
"        1703"	"• CompanyID: C00318 
• Business Name: Global Systems Inc (dba RLK Systems) 
• Business Address: 148 Harbour Rd, Singapore, Singapore 
• CEO Name: John Davis 
• CEO Address: 1533 Pine St, Denver, IL 
• TIN: 16-8666422 
• Business Established: 1985 (41 years)"	"nlpDate"	"nlpDate"	"1985"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000017"	"         201"	"RLK Systems Inc.pdf"	"         185"	"        1324"	"        1594"
"        1703"	"• CompanyID: C00318 
• Business Name: Global Systems Inc (dba RLK Systems) 
• Business Address: 148 Harbour Rd, Singapore, Singapore 
• CEO Name: John Davis 
• CEO Address: 1533 Pine St, Denver, IL 
• TIN: 16-8666422 
• Business Established: 1985 (41 years)"	"nlpPlace"	"nlpPlace"	"1533 Pine St, Denver, IL | Harbour Rd | 148 Harbour Rd | Singapore | Singapore | 1533 Pine St | Pine St | Denver, IL"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000017"	"         201"	"RLK Systems Inc.pdf"	"         185"	"        1324"	"        1594"
"        1703"	"• CompanyID: C00318 
• Business Name: Global Systems Inc (dba RLK Systems) 
• Business Address: 148 Harbour Rd, Singapore, Singapore 
• CEO Name: John Davis 
• CEO Address: 1533 Pine St, Denver, IL 
• TIN: 16-8666422 
• Business Established: 1985 (41 years)"	"nlpPerson"	"nlpPerson"	"John Davis"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000017"	"         201"	"RLK Systems Inc.pdf"	"         185"	"        1324"	"        1594"
"        1703"	"• CompanyID: C00318 
• Business Name: Global Systems Inc (dba RLK Systems) 
• Business Address: 148 Harbour Rd, Singapore, Singapore 
• CEO Name: John Davis 
• CEO Address: 1533 Pine St, Denver, IL 
• TIN: 16-8666422 
• Business Established: 1985 (41 years)"	"nlpOrganization"	"nlpOrganization"	"Global Systems Inc | Global Systems"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000017"	"         201"	"RLK Systems Inc.pdf"	"         185"	"        1324"	"        1594"
"        1804"	"Number of Voting Rights Stakeholders: 15."	""	""	""	""	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000018"	"          79"	"Nevis Energy Partners LLC.docx"	"          62"	"        2464"	"        2504"
"        3301"	"Document Requests & Data Gathering: 
Requested: Updated corporate structure chart, 2023-2025 financials, PE transaction docs,beneficiary 
certifications, transaction sampling (top 20 inflows/outflows)."	"nlpNounGroup"	"nlpNounGroup"	"transaction sampling | beneficiary 
certifications | transaction docs | PE transaction | structure chart"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000033"	"          78"	"Nevis Energy Partners LLC.pdf"	"          46"	"        4266"	"        4466"
"        3402"	"cross-border flows, significantly elevates governance and abuse risk, 
particularly for potential profit shifting or obfuscation of beneficial 
ownership."	"nlpNounGroup"	"nlpNounGroup"	"beneficial 
ownership | potential profit | cross-border flows"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000034"	"         179"	"Accent Holdings LLC.pdf"	"         146"	"        3382"	"        3535"
"        3503"	"Immediate Account Controls"	"nlpOrganization"	"nlpOrganization"	"Account Controls"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000035"	"         201"	"RLK Systems Inc.pdf"	"         167"	"        2968"	"        2993"
"        3604"	"Received (partial): Structure chart confirming Fortress 35% stake; Q4 2025 P&L showingenergy trading profits ($28M); no PE docs provided."	"nlpPercent"	"nlpPercent"	"35%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000036"	"          79"	"Nevis Energy Partners LLC.docx"	"          44"	"        4370"	"        4506"
"        3604"	"Received (partial): Structure chart confirming Fortress 35% stake; Q4 2025 P&L showingenergy trading profits ($28M); no PE docs provided."	"nlpNounGroup"	"nlpNounGroup"	"Structure chart | PE docs"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000036"	"          79"	"Nevis Energy Partners LLC.docx"	"          44"	"        4370"	"        4506"
"        3604"	"Received (partial): Structure chart confirming Fortress 35% stake; Q4 2025 P&L showingenergy trading profits ($28M); no PE docs provided."	"nlpMoney"	"nlpMoney"	"$28M"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000036"	"          79"	"Nevis Energy Partners LLC.docx"	"          44"	"        4370"	"        4506"
"        3604"	"Received (partial): Structure chart confirming Fortress 35% stake; Q4 2025 P&L showingenergy trading profits ($28M); no PE docs provided."	"nlpDate"	"nlpDate"	"Q4 2025 | 2025"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000036"	"          79"	"Nevis Energy Partners LLC.docx"	"          44"	"        4370"	"        4506"
"        5101"	"Jurisdictional layering: US → Bermuda → Caribbean outflows."	"nlpPlace"	"nlpPlace"	"Caribbean"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000051"	"          78"	"Nevis Energy Partners LLC.pdf"	"          28"	"        6938"	"        7000"
"        5101"	"Jurisdictional layering: US → Bermuda → Caribbean outflows."	"nlpNounGroup"	"nlpNounGroup"	"Bermuda → Caribbean outflows | Caribbean outflows | US → Bermuda → Caribbean outflows"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000051"	"          78"	"Nevis Energy Partners LLC.pdf"	"          28"	"        6938"	"        7000"
"        5101"	"Jurisdictional layering: US → Bermuda → Caribbean outflows."	"High_Risk_Countries"	"High_Risk_Countries"	"Bermuda"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000051"	"          78"	"Nevis Energy Partners LLC.pdf"	"          28"	"        6938"	"        7000"
"        5202"	"1."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000052"	"         179"	"Accent Holdings LLC.pdf"	"         128"	"        4870"	"        4871"
"        5303"	"Geographic Flow Mapping:"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000053"	"         201"	"RLK Systems Inc.pdf"	"         149"	"        3947"	"        3970"
